class,age,expID,sessionID,filename,valid
bike,4,cdmrunv3,1530556401391.png,bike_sketch_age4_cdm_run_v31530556401391.png,1
rabbit,2,cdmrunv3,1528321199079.png,rabbit_sketch_age2_cdm_run_v31528321199079.png,1
airplane,3,cdmrunv3,1531603065127.png,airplane_sketch_age3_cdm_run_v31531603065127.png,1
boat,10,cdmrunv3,1533504291856.png,boat_sketch_age10_cdm_run_v31533504291856.png,1
tree,2,cdmrunv3,1532804759926.png,tree_sketch_age2_cdm_run_v31532804759926.png,1
airplane,6,cdmrunv3,1528584599124.png,airplane_sketch_age6_cdm_run_v31528584599124.png,1
car,3,cdmrunv3,1533768861224.png,car_sketch_age3_cdm_run_v31533768861224.png,1
dog,10,cdmrunv3,1533327551553.png,dog_sketch_age10_cdm_run_v31533327551553.png,1
boat,4,cdmrunv3,1532546118317.png,boat_sketch_age4_cdm_run_v31532546118317.png,1
train,2,cdmrunv4,1536530024556.png,train_sketch_age2_cdm_run_v41536530024556.png,1
airplane,2,cdmrunv3,1528910999323.png,airplane_sketch_age2_cdm_run_v31528910999323.png,1
boat,5,cdmrunv3,1534719241030.png,boat_sketch_age5_cdm_run_v31534719241030.png,1
airplane,5,cdmrunv3,1532126921035.png,airplane_sketch_age5_cdm_run_v31532126921035.png,1
cat,3,cdmrunv4,1542056657673.png,cat_sketch_age3_cdm_run_v41542056657673.png,1
phone,7,cdmrunv3,1530646004607.png,phone_sketch_age7_cdm_run_v31530646004607.png,1
house,4,cdmrunv3,1534449229154.png,house_sketch_age4_cdm_run_v31534449229154.png,1
phone,10,cdmrunv4,1541187472978.png,phone_sketch_age10_cdm_run_v41541187472978.png,1
tree,10,cdmrunv3,1533251895473.png,tree_sketch_age10_cdm_run_v31533251895473.png,1
scissors,6,cdmrunv4,1537034436644.png,scissors_sketch_age6_cdm_run_v41537034436644.png,1
train,2,cdmrunv4,1540493567302.png,train_sketch_age2_cdm_run_v41540493567302.png,1
bird,10,cdmrunv3,1529354999119.png,bird_sketch_age10_cdm_run_v31529354999119.png,1
phone,4,cdmrunv3,1530730132348.png,phone_sketch_age4_cdm_run_v31530730132348.png,1
cup,4,cdmrunv3,1533589389429.png,cup_sketch_age4_cdm_run_v31533589389429.png,1
chair,5,cdmrunv3,1531868257542.png,chair_sketch_age5_cdm_run_v31531868257542.png,1
bowl,7,cdmrunv3,1530729544848.png,bowl_sketch_age7_cdm_run_v31530729544848.png,1
bike,9,cdmrunv3,1531419471892.png,bike_sketch_age9_cdm_run_v31531419471892.png,1
train,5,cdmrunv4,1539377501561.png,train_sketch_age5_cdm_run_v41539377501561.png,1
tree,2,cdmrunv3,1525990258467.png,tree_sketch_age2_cdm_run_v31525990258467.png,1
fish,4,cdmrunv3,1535844966913.png,fish_sketch_age4_cdm_run_v31535844966913.png,1
fish,7,cdmrunv3,1535144819845.png,fish_sketch_age7_cdm_run_v31535144819845.png,1
frog,6,cdmrunv4,1537034436644.png,frog_sketch_age6_cdm_run_v41537034436644.png,1
bike,6,cdmrunv3,1528409084005.png,bike_sketch_age6_cdm_run_v31528409084005.png,1
bowl,4,cdmrunv3,1532119480468.png,bowl_sketch_age4_cdm_run_v31532119480468.png,1
train,5,cdmrunv4,1540076581534.png,train_sketch_age5_cdm_run_v41540076581534.png,1
key,3,cdmrunv4,1537738927502.png,key_sketch_age3_cdm_run_v41537738927502.png,1
sheep,2,cdmrunv4,1536955068960.png,sheep_sketch_age2_cdm_run_v41536955068960.png,1
cup,10,cdmrunv3,1533763635775.png,cup_sketch_age10_cdm_run_v31533763635775.png,1
bowl,10,cdmrunv3,1530655612989.png,bowl_sketch_age10_cdm_run_v31530655612989.png,1
boat,5,cdmrunv3,1525976865876.png,boat_sketch_age5_cdm_run_v31525976865876.png,1
scissors,2,cdmrunv4,1541897849530.png,scissors_sketch_age2_cdm_run_v41541897849530.png,1
bike,3,cdmrunv3,1527967199255.png,bike_sketch_age3_cdm_run_v31527967199255.png,1
tree,4,cdmrunv3,1533938412798.png,tree_sketch_age4_cdm_run_v31533938412798.png,1
couch,4,cdmrunv3,1528931999110.png,couch_sketch_age4_cdm_run_v31528931999110.png,1
car,10,cdmrunv3,1532638082222.png,car_sketch_age10_cdm_run_v31532638082222.png,1
person,4,cdmrunv3,1534374597805.png,person_sketch_age4_cdm_run_v31534374597805.png,1
chair,4,cdmrunv3,1530482360939.png,chair_sketch_age4_cdm_run_v31530482360939.png,1
dog,5,cdmrunv3,1532550368336.png,dog_sketch_age5_cdm_run_v31532550368336.png,1
scissors,9,cdmrunv4,1536527994140.png,scissors_sketch_age9_cdm_run_v41536527994140.png,1
dog,4,cdmrunv3,1532714767665.png,dog_sketch_age4_cdm_run_v31532714767665.png,1
cup,5,cdmrunv3,1532472921086.png,cup_sketch_age5_cdm_run_v31532472921086.png,1
bike,10,cdmrunv3,1531860088499.png,bike_sketch_age10_cdm_run_v31531860088499.png,1
person,4,cdmrunv3,1526763408835.png,person_sketch_age4_cdm_run_v31526763408835.png,1
person,2,cdmrunv3,1533413027391.png,person_sketch_age2_cdm_run_v31533413027391.png,1
bowl,7,cdmrunv3,1530646589228.png,bowl_sketch_age7_cdm_run_v31530646589228.png,1
airplane,4,cdmrunv3,1532042124941.png,airplane_sketch_age4_cdm_run_v31532042124941.png,1
phone,7,cdmrunv3,1530817208588.png,phone_sketch_age7_cdm_run_v31530817208588.png,1
cup,2,cdmrunv3,1536016527217.png,cup_sketch_age2_cdm_run_v31536016527217.png,1
house,6,cdmrunv3,1526168752022.png,house_sketch_age6_cdm_run_v31526168752022.png,1
person,4,cdmrunv3,1526673903441.png,person_sketch_age4_cdm_run_v31526673903441.png,1
scissors,3,cdmrunv4,1541800235680.png,scissors_sketch_age3_cdm_run_v41541800235680.png,1
couch,3,cdmrunv3,1530475738016.png,couch_sketch_age3_cdm_run_v31530475738016.png,1
bird,5,cdmrunv3,1528224599151.png,bird_sketch_age5_cdm_run_v31528224599151.png,1
chair,10,cdmrunv3,1528056599279.png,chair_sketch_age10_cdm_run_v31528056599279.png,1
person,8,cdmrunv3,1535827960818.png,person_sketch_age8_cdm_run_v31535827960818.png,1
car,4,cdmrunv3,1533838239709.png,car_sketch_age4_cdm_run_v31533838239709.png,1
sheep,5,cdmrunv4,1542146453799.png,sheep_sketch_age5_cdm_run_v41542146453799.png,1
couch,3,cdmrunv3,1530651257351.png,couch_sketch_age3_cdm_run_v31530651257351.png,1
dog,5,cdmrunv3,1535925592252.png,dog_sketch_age5_cdm_run_v31535925592252.png,1
cup,8,cdmrunv3,1534883750225.png,cup_sketch_age8_cdm_run_v31534883750225.png,1
phone,3,cdmrunv4,1540063191685.png,phone_sketch_age3_cdm_run_v41540063191685.png,1
bird,10,cdmrunv3,1528750199149.png,bird_sketch_age10_cdm_run_v31528750199149.png,1
frog,3,cdmrunv4,1542068063568.png,frog_sketch_age3_cdm_run_v41542068063568.png,1
house,6,cdmrunv3,1534461222995.png,house_sketch_age6_cdm_run_v31534461222995.png,1
bike,10,cdmrunv3,1529432399324.png,bike_sketch_age10_cdm_run_v31529432399324.png,1
person,10,cdmrunv3,1534270688827.png,person_sketch_age10_cdm_run_v31534270688827.png,1
cup,8,cdmrunv3,1536016242162.png,cup_sketch_age8_cdm_run_v31536016242162.png,1
bowl,6,cdmrunv3,1527974678997.png,bowl_sketch_age6_cdm_run_v31527974678997.png,1
bird,10,cdmrunv3,1532114536745.png,bird_sketch_age10_cdm_run_v31532114536745.png,1
boat,3,cdmrunv3,1533337689129.png,boat_sketch_age3_cdm_run_v31533337689129.png,1
fish,7,cdmrunv3,1535920421756.png,fish_sketch_age7_cdm_run_v31535920421756.png,1
car,6,cdmrunv3,1525895728803.png,car_sketch_age6_cdm_run_v31525895728803.png,1
train,8,cdmrunv4,1541886932512.png,train_sketch_age8_cdm_run_v41541886932512.png,1
bear,9,cdmrunv4,1541888726309.png,bear_sketch_age9_cdm_run_v41541888726309.png,1
bear,5,cdmrunv4,1541276548903.png,bear_sketch_age5_cdm_run_v41541276548903.png,1
phone,3,cdmrunv3,1531670399646.png,phone_sketch_age3_cdm_run_v31531670399646.png,1
bike,7,cdmrunv3,1530394444658.png,bike_sketch_age7_cdm_run_v31530394444658.png,1
car,3,cdmrunv3,1533326671802.png,car_sketch_age3_cdm_run_v31533326671802.png,1
boat,6,cdmrunv3,1533325141650.png,boat_sketch_age6_cdm_run_v31533325141650.png,1
chair,6,cdmrunv3,1528408799127.png,chair_sketch_age6_cdm_run_v31528408799127.png,1
frog,9,cdmrunv4,1538950418599.png,frog_sketch_age9_cdm_run_v41538950418599.png,1
cup,10,cdmrunv3,1533333095319.png,cup_sketch_age10_cdm_run_v31533333095319.png,1
bird,8,cdmrunv3,1531779637393.png,bird_sketch_age8_cdm_run_v31531779637393.png,1
cup,5,cdmrunv3,1534795563392.png,cup_sketch_age5_cdm_run_v31534795563392.png,1
dog,5,cdmrunv3,1526499554039.png,dog_sketch_age5_cdm_run_v31526499554039.png,1
phone,8,cdmrunv3,1528406399205.png,phone_sketch_age8_cdm_run_v31528406399205.png,1
cat,4,cdmrunv4,1541364480451.png,cat_sketch_age4_cdm_run_v41541364480451.png,1
cup,4,cdmrunv3,1535144598435.png,cup_sketch_age4_cdm_run_v31535144598435.png,1
fish,5,cdmrunv3,1534546767080.png,fish_sketch_age5_cdm_run_v31534546767080.png,1
car,8,cdmrunv3,1535998725313.png,car_sketch_age8_cdm_run_v31535998725313.png,1
couch,8,cdmrunv3,1528065690229.png,couch_sketch_age8_cdm_run_v31528065690229.png,1
house,4,cdmrunv3,1533676898644.png,house_sketch_age4_cdm_run_v31533676898644.png,1
key,9,cdmrunv4,1536438537512.png,key_sketch_age9_cdm_run_v41536438537512.png,1
airplane,6,cdmrunv3,1532112982900.png,airplane_sketch_age6_cdm_run_v31532112982900.png,1
cat,4,cdmrunv4,1539199567971.png,cat_sketch_age4_cdm_run_v41539199567971.png,1
car,3,cdmrunv3,1535145305955.png,car_sketch_age3_cdm_run_v31535145305955.png,1
sheep,2,cdmrunv4,1539812565666.png,sheep_sketch_age2_cdm_run_v41539812565666.png,1
couch,3,cdmrunv3,1531852627290.png,couch_sketch_age3_cdm_run_v31531852627290.png,1
chair,8,cdmrunv3,1529360218856.png,chair_sketch_age8_cdm_run_v31529360218856.png,1
chair,3,cdmrunv3,1530566842084.png,chair_sketch_age3_cdm_run_v31530566842084.png,1
sheep,3,cdmrunv4,1541017052870.png,sheep_sketch_age3_cdm_run_v41541017052870.png,1
airplane,6,cdmrunv3,1531417799244.png,airplane_sketch_age6_cdm_run_v31531417799244.png,1
person,3,cdmrunv3,1527794644630.png,person_sketch_age3_cdm_run_v31527794644630.png,1
airplane,10,cdmrunv3,1531508396519.png,airplane_sketch_age10_cdm_run_v31531508396519.png,1
airplane,8,cdmrunv3,1531611297816.png,airplane_sketch_age8_cdm_run_v31531611297816.png,1
fish,10,cdmrunv3,1526765218403.png,fish_sketch_age10_cdm_run_v31526765218403.png,1
phone,4,cdmrunv4,1541802235045.png,phone_sketch_age4_cdm_run_v41541802235045.png,1
house,10,cdmrunv3,1532638082222.png,house_sketch_age10_cdm_run_v31532638082222.png,1
bear,5,cdmrunv4,1541883758397.png,bear_sketch_age5_cdm_run_v41541883758397.png,1
airplane,4,cdmrunv3,1530309361085.png,airplane_sketch_age4_cdm_run_v31530309361085.png,1
car,4,cdmrunv3,1534198612126.png,car_sketch_age4_cdm_run_v31534198612126.png,1
couch,4,cdmrunv3,1529525999267.png,couch_sketch_age4_cdm_run_v31529525999267.png,1
person,3,cdmrunv3,1532543382612.png,person_sketch_age3_cdm_run_v31532543382612.png,1
fish,3,cdmrunv3,1533679288082.png,fish_sketch_age3_cdm_run_v31533679288082.png,1
house,5,cdmrunv3,1533578333379.png,house_sketch_age5_cdm_run_v31533578333379.png,1
cup,8,cdmrunv3,1534018489312.png,cup_sketch_age8_cdm_run_v31534018489312.png,1
boat,5,cdmrunv3,1533063333125.png,boat_sketch_age5_cdm_run_v31533063333125.png,1
car,5,cdmrunv3,1535748540769.png,car_sketch_age5_cdm_run_v31535748540769.png,1
boat,2,cdmrunv3,1535231019800.png,boat_sketch_age2_cdm_run_v31535231019800.png,1
boat,10,cdmrunv3,1532638309368.png,boat_sketch_age10_cdm_run_v31532638309368.png,1
car,5,cdmrunv3,1533849349665.png,car_sketch_age5_cdm_run_v31533849349665.png,1
bowl,8,cdmrunv3,1532111494633.png,bowl_sketch_age8_cdm_run_v31532111494633.png,1
cup,4,cdmrunv3,1534186957619.png,cup_sketch_age4_cdm_run_v31534186957619.png,1
person,8,cdmrunv3,1533588906491.png,person_sketch_age8_cdm_run_v31533588906491.png,1
cup,7,cdmrunv3,1533077875433.png,cup_sketch_age7_cdm_run_v31533077875433.png,1
bird,5,cdmrunv3,1528136180481.png,bird_sketch_age5_cdm_run_v31528136180481.png,1
chair,9,cdmrunv3,1530822366007.png,chair_sketch_age9_cdm_run_v31530822366007.png,1
fish,5,cdmrunv3,1532551944059.png,fish_sketch_age5_cdm_run_v31532551944059.png,1
bike,6,cdmrunv3,1531433304716.png,bike_sketch_age6_cdm_run_v31531433304716.png,1
boat,6,cdmrunv3,1533669370613.png,boat_sketch_age6_cdm_run_v31533669370613.png,1
airplane,5,cdmrunv3,1528233345287.png,airplane_sketch_age5_cdm_run_v31528233345287.png,1
key,7,cdmrunv4,1541893167275.png,key_sketch_age7_cdm_run_v41541893167275.png,1
phone,8,cdmrunv3,1531511496550.png,phone_sketch_age8_cdm_run_v31531511496550.png,1
house,3,cdmrunv3,1532628744542.png,house_sketch_age3_cdm_run_v31532628744542.png,1
person,7,cdmrunv3,1533426055063.png,person_sketch_age7_cdm_run_v31533426055063.png,1
bike,5,cdmrunv3,1530644391081.png,bike_sketch_age5_cdm_run_v31530644391081.png,1
sheep,3,cdmrunv4,1538942072254.png,sheep_sketch_age3_cdm_run_v41538942072254.png,1
cup,3,cdmrunv3,1532719091000.png,cup_sketch_age3_cdm_run_v31532719091000.png,1
dog,4,cdmrunv3,1532643410894.png,dog_sketch_age4_cdm_run_v31532643410894.png,1
cup,10,cdmrunv3,1533841154231.png,cup_sketch_age10_cdm_run_v31533841154231.png,1
airplane,2,cdmrunv3,1530737035545.png,airplane_sketch_age2_cdm_run_v31530737035545.png,1
dog,3,cdmrunv3,1536009351332.png,dog_sketch_age3_cdm_run_v31536009351332.png,1
tree,10,cdmrunv3,1532804263628.png,tree_sketch_age10_cdm_run_v31532804263628.png,1
cat,3,cdmrunv4,1540322413149.png,cat_sketch_age3_cdm_run_v41540322413149.png,1
fish,5,cdmrunv3,1533759980347.png,fish_sketch_age5_cdm_run_v31533759980347.png,1
bowl,4,cdmrunv3,1527970799228.png,bowl_sketch_age4_cdm_run_v31527970799228.png,1
train,6,cdmrunv4,1538949600256.png,train_sketch_age6_cdm_run_v41538949600256.png,1
sheep,7,cdmrunv4,1541795079639.png,sheep_sketch_age7_cdm_run_v41541795079639.png,1
person,5,cdmrunv3,1534793941248.png,person_sketch_age5_cdm_run_v31534793941248.png,1
bird,9,cdmrunv3,1529534999170.png,bird_sketch_age9_cdm_run_v31529534999170.png,1
key,8,cdmrunv4,1540587543956.png,key_sketch_age8_cdm_run_v41540587543956.png,1
car,4,cdmrunv3,1534719986198.png,car_sketch_age4_cdm_run_v31534719986198.png,1
cat,4,cdmrunv4,1536436515000.png,cat_sketch_age4_cdm_run_v41536436515000.png,1
sheep,10,cdmrunv4,1541272155252.png,sheep_sketch_age10_cdm_run_v41541272155252.png,1
scissors,9,cdmrunv4,1538950418599.png,scissors_sketch_age9_cdm_run_v41538950418599.png,1
rabbit,4,cdmrunv3,1531340517880.png,rabbit_sketch_age4_cdm_run_v31531340517880.png,1
chair,9,cdmrunv3,1531339927175.png,chair_sketch_age9_cdm_run_v31531339927175.png,1
fish,5,cdmrunv3,1533758184476.png,fish_sketch_age5_cdm_run_v31533758184476.png,1
chair,8,cdmrunv3,1530643882583.png,chair_sketch_age8_cdm_run_v31530643882583.png,1
boat,6,cdmrunv3,1533404434586.png,boat_sketch_age6_cdm_run_v31533404434586.png,1
airplane,4,cdmrunv3,1529276999098.png,airplane_sketch_age4_cdm_run_v31529276999098.png,1
fish,5,cdmrunv3,1534546345001.png,fish_sketch_age5_cdm_run_v31534546345001.png,1
person,4,cdmrunv3,1533242019710.png,person_sketch_age4_cdm_run_v31533242019710.png,1
boat,5,cdmrunv3,1534368870242.png,boat_sketch_age5_cdm_run_v31534368870242.png,1
car,2,cdmrunv3,1535566747106.png,car_sketch_age2_cdm_run_v31535566747106.png,1
phone,5,cdmrunv3,1530747522330.png,phone_sketch_age5_cdm_run_v31530747522330.png,1
couch,7,cdmrunv3,1530486723560.png,couch_sketch_age7_cdm_run_v31530486723560.png,1
sheep,6,cdmrunv4,1542058738344.png,sheep_sketch_age6_cdm_run_v41542058738344.png,1
train,6,cdmrunv4,1541377302643.png,train_sketch_age6_cdm_run_v41541377302643.png,1
chair,6,cdmrunv3,1528229399210.png,chair_sketch_age6_cdm_run_v31528229399210.png,1
person,5,cdmrunv3,1534114853923.png,person_sketch_age5_cdm_run_v31534114853923.png,1
cup,5,cdmrunv3,1533588293512.png,cup_sketch_age5_cdm_run_v31533588293512.png,1
cat,6,cdmrunv4,1541966815102.png,cat_sketch_age6_cdm_run_v41541966815102.png,1
car,3,cdmrunv3,1533421413703.png,car_sketch_age3_cdm_run_v31533421413703.png,1
house,4,cdmrunv3,1533580208532.png,house_sketch_age4_cdm_run_v31533580208532.png,1
fish,5,cdmrunv3,1534114853923.png,fish_sketch_age5_cdm_run_v31534114853923.png,1
house,3,cdmrunv3,1535930289857.png,house_sketch_age3_cdm_run_v31535930289857.png,1
person,5,cdmrunv3,1533758184476.png,person_sketch_age5_cdm_run_v31533758184476.png,1
rabbit,5,cdmrunv3,1528067999106.png,rabbit_sketch_age5_cdm_run_v31528067999106.png,1
train,4,cdmrunv4,1541174399584.png,train_sketch_age4_cdm_run_v41541174399584.png,1
train,3,cdmrunv4,1539549419186.png,train_sketch_age3_cdm_run_v41539549419186.png,1
phone,3,cdmrunv4,1538858546240.png,phone_sketch_age3_cdm_run_v41538858546240.png,1
boat,2,cdmrunv3,1534617102179.png,boat_sketch_age2_cdm_run_v31534617102179.png,1
fish,4,cdmrunv3,1533242019710.png,fish_sketch_age4_cdm_run_v31533242019710.png,1
bike,6,cdmrunv3,1529279399004.png,bike_sketch_age6_cdm_run_v31529279399004.png,1
scissors,6,cdmrunv4,1541878816184.png,scissors_sketch_age6_cdm_run_v41541878816184.png,1
sheep,7,cdmrunv4,1537050795705.png,sheep_sketch_age7_cdm_run_v41537050795705.png,1
house,6,cdmrunv3,1535833177598.png,house_sketch_age6_cdm_run_v31535833177598.png,1
train,6,cdmrunv4,1542063339917.png,train_sketch_age6_cdm_run_v41542063339917.png,1
rabbit,3,cdmrunv3,1529273248371.png,rabbit_sketch_age3_cdm_run_v31529273248371.png,1
dog,8,cdmrunv3,1535825120823.png,dog_sketch_age8_cdm_run_v31535825120823.png,1
cup,4,cdmrunv3,1533846540554.png,cup_sketch_age4_cdm_run_v31533846540554.png,1
bear,7,cdmrunv4,1541893167275.png,bear_sketch_age7_cdm_run_v41541893167275.png,1
airplane,7,cdmrunv3,1528913633652.png,airplane_sketch_age7_cdm_run_v31528913633652.png,1
tree,4,cdmrunv3,1533423147779.png,tree_sketch_age4_cdm_run_v31533423147779.png,1
person,5,cdmrunv3,1533759980347.png,person_sketch_age5_cdm_run_v31533759980347.png,1
chair,4,cdmrunv3,1530556401391.png,chair_sketch_age4_cdm_run_v31530556401391.png,1
dog,7,cdmrunv3,1526064586872.png,dog_sketch_age7_cdm_run_v31526064586872.png,1
airplane,2,cdmrunv3,1531421007338.png,airplane_sketch_age2_cdm_run_v31531421007338.png,1
couch,8,cdmrunv3,1530484377182.png,couch_sketch_age8_cdm_run_v31530484377182.png,1
train,6,cdmrunv4,1541369054544.png,train_sketch_age6_cdm_run_v41541369054544.png,1
rabbit,10,cdmrunv3,1529101969095.png,rabbit_sketch_age10_cdm_run_v31529101969095.png,1
car,4,cdmrunv3,1535397628829.png,car_sketch_age4_cdm_run_v31535397628829.png,1
car,5,cdmrunv3,1533152649611.png,car_sketch_age5_cdm_run_v31533152649611.png,1
cat,4,cdmrunv4,1536444829745.png,cat_sketch_age4_cdm_run_v41536444829745.png,1
train,4,cdmrunv4,1536863500898.png,train_sketch_age4_cdm_run_v41536863500898.png,1
airplane,2,cdmrunv3,1531604412388.png,airplane_sketch_age2_cdm_run_v31531604412388.png,1
boat,2,cdmrunv3,1534705183546.png,boat_sketch_age2_cdm_run_v31534705183546.png,1
tree,5,cdmrunv3,1534448210635.png,tree_sketch_age5_cdm_run_v31534448210635.png,1
fish,7,cdmrunv3,1533426055063.png,fish_sketch_age7_cdm_run_v31533426055063.png,1
dog,10,cdmrunv3,1534877448781.png,dog_sketch_age10_cdm_run_v31534877448781.png,1
bowl,5,cdmrunv3,1529005199214.png,bowl_sketch_age5_cdm_run_v31529005199214.png,1
boat,3,cdmrunv3,1535929897086.png,boat_sketch_age3_cdm_run_v31535929897086.png,1
fish,10,cdmrunv3,1533763635775.png,fish_sketch_age10_cdm_run_v31533763635775.png,1
person,5,cdmrunv3,1532551944059.png,person_sketch_age5_cdm_run_v31532551944059.png,1
car,5,cdmrunv3,1534615862265.png,car_sketch_age5_cdm_run_v31534615862265.png,1
phone,6,cdmrunv4,1542061524668.png,phone_sketch_age6_cdm_run_v41542061524668.png,1
tree,9,cdmrunv3,1534453047819.png,tree_sketch_age9_cdm_run_v31534453047819.png,1
bear,8,cdmrunv4,1540587543956.png,bear_sketch_age8_cdm_run_v41540587543956.png,1
tree,5,cdmrunv3,1526766142852.png,tree_sketch_age5_cdm_run_v31526766142852.png,1
fish,8,cdmrunv3,1533588906491.png,fish_sketch_age8_cdm_run_v31533588906491.png,1
cat,6,cdmrunv4,1539813089852.png,cat_sketch_age6_cdm_run_v41539813089852.png,1
scissors,9,cdmrunv4,1541978533718.png,scissors_sketch_age9_cdm_run_v41541978533718.png,1
phone,7,cdmrunv3,1531508609741.png,phone_sketch_age7_cdm_run_v31531508609741.png,1
cat,5,cdmrunv4,1542145004464.png,cat_sketch_age5_cdm_run_v41542145004464.png,1
sheep,7,cdmrunv4,1537052413404.png,sheep_sketch_age7_cdm_run_v41537052413404.png,1
fish,3,cdmrunv3,1532543382612.png,fish_sketch_age3_cdm_run_v31532543382612.png,1
tree,4,cdmrunv3,1536013710996.png,tree_sketch_age4_cdm_run_v31536013710996.png,1
couch,10,cdmrunv3,1529617799237.png,couch_sketch_age10_cdm_run_v31529617799237.png,1
rabbit,5,cdmrunv3,1529011985004.png,rabbit_sketch_age5_cdm_run_v31529011985004.png,1
phone,7,cdmrunv4,1541281087364.png,phone_sketch_age7_cdm_run_v41541281087364.png,1
car,2,cdmrunv3,1534790649787.png,car_sketch_age2_cdm_run_v31534790649787.png,1
key,5,cdmrunv4,1540151409905.png,key_sketch_age5_cdm_run_v41540151409905.png,1
person,3,cdmrunv3,1533679288082.png,person_sketch_age3_cdm_run_v31533679288082.png,1
bike,6,cdmrunv3,1532043949200.png,bike_sketch_age6_cdm_run_v31532043949200.png,1
phone,4,cdmrunv3,1531340810170.png,phone_sketch_age4_cdm_run_v31531340810170.png,1
bowl,4,cdmrunv3,1529524328211.png,bowl_sketch_age4_cdm_run_v31529524328211.png,1
airplane,3,cdmrunv3,1531775181251.png,airplane_sketch_age3_cdm_run_v31531775181251.png,1
cat,8,cdmrunv4,1541970057187.png,cat_sketch_age8_cdm_run_v41541970057187.png,1
train,5,cdmrunv4,1540160503321.png,train_sketch_age5_cdm_run_v41540160503321.png,1
